left_shoulder_pitch,left_shoulder_roll,left_shoulder_yaw,left_elbow,left_wrist,pos_error,rot_error,iteration
0.8412602656133141,-0.19771442444887258,-0.07020262402276721,-0.5813693705073484,-0.01706133666451959,0.03976141948532591,0.0,182
0.8417828471410738,-0.1976534886906523,-0.07009324943236314,-0.5795228489307988,-0.01706145321173241,0.039703228753412693,0.0,183
0.8423024531719742,-0.1975930353115844,-0.06998438547757142,-0.5776872078013868,-0.01706156877672707,0.039645636597364656,0.0,184
0.8428191088743895,-0.19753305906123111,-0.06987602790133277,-0.5758623498239439,-0.017061683372469768,0.03958863553026406,0.0,185
0.8433328391045797,-0.19747355476505746,-0.0697681724984994,-0.5740481789922373,-0.0170617970116941,0.03953221818234783,0.0,186
0.8438436684116917,-0.19741451732306017,-0.06966081511500787,-0.5722446005666465,-0.01706190970690619,0.0394763772987499,0.0,187
0.8443516210426651,-0.19735594170842638,-0.06955395164706768,-0.5704515210523071,-0.017062021470389658,0.03942110573729667,0.0,188
0.8448567209470461,-0.19729782296622056,-0.0694475780403656,-0.5686688481777105,-0.017062132314210485,0.03936639646635085,0.0,189
0.8453589917817096,-0.19724015621209962,-0.06934169028928507,-0.566896490873749,-0.017062242250221744,0.03931224256270787,0.0,190
0.8458584569154929,-0.19718293663105507,-0.06923628443614055,-0.5651343592531963,-0.017062351290068205,0.03925863720953507,0.0,191
0.8463551394337429,-0.1971261594761821,-0.0691313565704264,-0.5633823645906098,-0.017062459445190834,0.03920557369436098,0.0,192
0.8468490621427769,-0.19706982006747406,-0.06902690282807995,-0.561640419302648,-0.017062566726831173,0.03915304540710929,0.0,193
0.8473402475742615,-0.19701391379064281,-0.0689229193907585,-0.5599084369287914,-0.017062673146035604,0.03910104583817536,0.0,194
0.8478287179895087,-0.19695843609596345,-0.0688194024851299,-0.558186332112457,-0.017062778713659528,0.03904956857654766,0.0,195
0.8483144953836925,-0.19690338249714312,-0.06871634838217654,-0.5564740205824977,-0.017062883440371414,0.03899860730796901,0.0,196
0.8487976014899885,-0.19684874857021373,-0.06861375339651214,-0.5547714191350768,-0.017062987336656753,0.03894815581314008,0.0,197
0.8492780577836349,-0.1967945299524472,-0.06851161388571152,-0.5530784456159096,-0.017063090412821932,0.03889820796596271,0.0,198
0.8497558854859201,-0.19674072234129344,-0.06840992624965257,-0.5513950189028625,-0.017063192678997995,0.03884875773182036,0.0,199
0.8502311055680966,-0.19668732149333995,-0.06830868692987066,-0.5497210588889017,-0.017063294145144306,0.038799799165897375,0.0,200
0.8507037387552228,-0.19663432322329324,-0.06820789240892475,-0.5480564864653833,-0.017063394821052146,0.038751326411536065,0.0,201
0.8511738055299348,-0.19658172340298066,-0.0681075392097753,-0.5464012235056764,-0.017063494716348195,0.03870333369862643,0.0,202
0.8516413261361493,-0.19652951796037293,-0.06800762389517356,-0.5447551928491121,-0.017063593840497954,0.03865581534203513,0.0,203
0.8521063205826986,-0.19647770287862643,-0.06790814306706203,-0.5431183182852501,-0.017063692202809063,0.0386087657400639,0.0,204
0.8525688086469005,-0.19642627419514494,-0.0678090933659858,-0.5414905245384566,-0.017063789812434553,0.038562179372945225,0.0,205
0.8530288098780632,-0.1963752280006606,-0.06771047147051468,-0.5398717372527845,-0.017063886678376012,0.03851605080136792,0.0,206
0.8534863436009255,-0.19632456043833296,-0.06761227409667576,-0.5382618829771513,-0.017063982809486677,0.03847037466503491,0.0,207
0.8539414289190375,-0.1962742677028666,-0.06751449799739626,-0.5366608891508061,-0.017064078214474455,0.03842514568125196,0.0,208
0.8543940847180785,-0.19622434603964625,-0.06741713996195628,-0.5350686840890797,-0.01706417290190486,0.038380358643546046,0.0,209
0.8548443296691169,-0.19617479174388922,-0.0673201968154516,-0.5334851969694113,-0.0170642668802039,0.03833600842031498,0.0,210
0.85529218223181,-0.19612560115981464,-0.06722366541826591,-0.531910357817646,-0.01706436015766089,0.038292089953501356,0.0,211
0.8557376606575485,-0.19607677067982948,-0.06712754266555257,-0.5303440974945955,-0.017064452742431166,0.038248598257298434,0.0,212
0.8561807829925444,-0.1960282967437304,-0.06703182548672552,-0.5287863476828589,-0.017064544642538797,0.03820552841688272,0.0,213
0.8566215670808636,-0.19598017583792154,-0.06693651084495929,-0.527237040873894,-0.017064635865879176,0.03816287558716967,0.0,214
0.8570600305674057,-0.19593240449464766,-0.06684159573669782,-0.5256961103553369,-0.017064726420221582,0.03812063499160011,0.0,215
0.8574961909008305,-0.1958849792912423,-0.06674707719117197,-0.5241634901985622,-0.017064816313211672,0.03807880192094809,0.0,216
0.8579300653364337,-0.19583789684939076,-0.06665295226992546,-0.5226391152464794,-0.017064905552373916,0.03803737173215569,0.0,217
